keys,word1,word2,Tweets
"""el red""",el,red,como john marston en el red dead 1 
"""el red""",el,red, and todo el red room.
"""el red""",el,red,siempre que pongo el red me siento mal por los taytay naysayers que no saben lo que es escuchar los primeros acordes de state of grace and feel your heart just open up to the cosmos. i wish i was speaking in hyperbole.
"""el red""",el,red,grandpa joe accidentally clicko el red botono...   
"""el red""",el,red,"  la saga borderlands, el red dead redemption 1 y 2, la saga dead space y el dragon's dogma "
"""el red""",el,red,   that’s actually her
"""el red""",el,red,   nuts in my face  
"""el red""",el,red, se ve raro el red dead redemption 2
"""de stylist""",de,stylist,                       
"""de stylist""",de,stylist,                       
"""de stylist""",de,stylist,                       
"""de stylist""",de,stylist,                       
"""de stylist""",de,stylist, de stylist is ok 
"""de stylist""",de,stylist,                       
"""de stylist""",de,stylist,                       
"""de stylist""",de,stylist,                       
"""de stylist""",de,stylist,                       
"""de stylist""",de,stylist,                       
"""de stylist""",de,stylist,eliezerbrito7                       
"""de stylist""",de,stylist,florence pugh t amo pero cambia de stylist plz
"""su look""",su,look, me urge su look 🤍
"""su look""",su,look,su  look just give me this one it was a hyperfixation since 2015  tawog  this one was just really fun  adventure time  like the renaissance cn show   ppl gonna crucify me for no regular show i was just never huge on it! still good tho 
"""su look""",su,look, su. look. i understand the impulse all too well but it led you astray.  also your statement re  daisy. i get so peeved about how she never has a say in earlier seasons.
"""su look""",su,look, en ‘don’t wait up’ impone tendencia con su look.   
"""su look""",su,look,"  $su look silly cheap, 20s fcf yield?. didnt they say cumulative return $21 assuming wti at $55? wti still $68 "
"""su look""",su,look,"su look, i love itttt "
"""su look""",su,look,me encanta su look   bts 
"""su look""",su,look,"  wesss su,,look lookkk"
"""su look""",su,look,su look 
"""su look""",su,look, 6. su look en crazy sexy cool  [ # ||  ||  || ]
"""su look""",su,look, 4. su look cuando cantaron all good  [ # ||  ||  || ]
"""su look""",su,look, 3. su look en knock [ # ||  ||  || ]
"""su look""",su,look, 2. su look en all night  [ # ||  ||  || ]
"""su look""",su,look, 1. su look en one [ # ||  ||  || ]
"""su look""",su,look, amo su look switch on is coming   ||  || || 
"""su look""",su,look,        ña          su look
"""su look""",su,look,help su look aaaaaaaaaa yo me mor1 chau   
"""su look""",su,look, 1- su look de bad idea   [ # ||  ||   ||  ]
"""su look""",su,look,lee know con su look de kd 
"""su look""",su,look, 2* su look de one  [ # |  |  |  ] 
"""su look""",su,look, 1* ame su look de bad idea  [ # |  |  |  ]
"""su look""",su,look,"weyyy, su look   "
"""su look""",su,look,wooow con su look   
"""su look""",su,look, ame su look
"""su look""",su,look,omg con su look.  
"""su look""",su,look, look at them heels...
"""su look""",su,look,"su outfit, su look todo es hermoso "
"""su look""",su,look, su look 
"""gracias baby""",gracias,baby,gracias baby  
"""gracias baby""",gracias,baby, gracias baby 🥺
"""gracias baby""",gracias,baby,gracias baby
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby🤤 
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby, gracias baby 🥺🥺
"""gracias baby""",gracias,baby, gracias baby! 
"""gracias baby""",gracias,baby,  gracias baby 
"""gracias baby""",gracias,baby, gracias baby!
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby, awww.. gracias baby!
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby 🥰
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby!
"""gracias baby""",gracias,baby, gracias baby gn
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby..
"""gracias baby""",gracias,baby,  gracias baby 
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby &lt 3
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby 🥺
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby,  gracias baby 
"""gracias baby""",gracias,baby, gracias baby 🥺
"""gracias baby""",gracias,baby," //okay,muchas gracias baby "
"""gracias baby""",gracias,baby, gracias baby 🥺
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby, gracias baby 🥰
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby,  gracias baby 
"""gracias baby""",gracias,baby,"gracias baby jesus, happy birthday to me  "
"""gracias baby""",gracias,baby, gracias baby &lt 3
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby, gracias baby. &lt 3
"""gracias baby""",gracias,baby, gracias baby 🥰🥰
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby 🥺🥺🥺
"""gracias baby""",gracias,baby," gracias, baby 🥺"
"""gracias baby""",gracias,baby, gracias baby 🥰
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby 
"""gracias baby""",gracias,baby, gracias baby!!
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby, gracias baby!
"""gracias baby""",gracias,baby, gracias baby 🤗
"""gracias baby""",gracias,baby, 🥰 gracias baby! 
"""gracias baby""",gracias,baby," gracias baby,  have a nice day 🥰"
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby, gracias baby
"""gracias baby""",gracias,baby, / gracias baby 🥺
"""gracias baby""",gracias,baby, gracias baby
